station,date,value
21FLCHAR_WQX-EBERS2,2025-07-07,75.0
21FLCHAR_WQX-GSV005B,2021-08-02,52.0
21FLCHAR_WQX-GSV005B,2024-09-03,181.0
21FLCHAR_WQX-LBGOT2,2019-08-05,631.0
21FLCHAR_WQX-LBGOT2,2024-09-03,63.0
21FLCHAR_WQX-LBV006,2021-09-07,350.0
21FLCHCO_WQX-MC1991A01,2022-07-19,30.0
21FLCHCO_WQX-MC1991A01,2022-08-03,84.0
21FLCHCO_WQX-MC1991A01,2022-08-18,10.0
21FLCHCO_WQX-MC1991A01,2022-09-02,10.0
21FLCHCO_WQX-MC1991A01,2022-09-15,52.0
21FLCHCO_WQX-MC1991A01,2022-10-13,185.0
21FLCHCO_WQX-MC1991A01,2022-11-14,10.0
21FLCHCO_WQX-MC1991A01,2022-12-19,10.0
21FLCHCO_WQX-MC1991A01,2023-01-17,10.0
21FLCHCO_WQX-MC1991A01,2023-02-14,10.0
21FLCHCO_WQX-MC1991A01,2023-03-21,41.0
21FLCHCO_WQX-MC1991A01,2023-04-26,52.0
21FLCHCO_WQX-MC1991A01,2023-07-13,41.0
21FLCHCO_WQX-MC1991A01,2023-08-23,31.0
21FLCHCO_WQX-MC1991A01,2023-09-27,75.0
21FLCHCO_WQX-MC1991A01,2023-10-24,10.0
21FLCHCO_WQX-MC1991A01,2023-11-28,10.0
21FLCHCO_WQX-MC1991A01,2024-01-24,51.0
21FLCHCO_WQX-MC1991A01,2024-02-27,41.0
21FLCHCO_WQX-MC1991A01,2024-03-28,98.0
21FLCHCO_WQX-MC1991A01,2024-04-23,624.0
21FLCHCO_WQX-MC1991A01,2024-06-26,20.0
21FLCHCO_WQX-MC1991A01,2024-07-22,74.0
21FLCHCO_WQX-MC1991A01,2024-08-22,789.0
21FLCHCO_WQX-MC1991A01,2024-09-25,10.0
21FLCHCO_WQX-MC1991A01,2024-10-24,171.0
21FLCHCO_WQX-MC1991A01,2024-11-13,97.0
21FLCHCO_WQX-MC1991A01,2024-12-18,10.0
21FLCHCO_WQX-MC1991A01,2025-01-15,10.0
21FLCHCO_WQX-MC1991A01,2025-02-12,10.0
21FLCHCO_WQX-MC1991A01,2025-03-19,20.0
21FLCHCO_WQX-MC1991B01,2022-08-16,73.0
21FLCHCO_WQX-MC1991B01,2022-10-13,20.0
21FLCHCO_WQX-MC1991B01,2023-09-27,20.0
21FLCHCO_WQX-MC1991B01,2024-07-22,97.0
21FLCHCO_WQX-MC1991B01,2024-08-22,1391.0
21FLCHCO_WQX-MC1991B01,2024-09-25,63.0
21FLCHCO_WQX-MC1991B01,2024-10-24,52.0
21FLCHCO_WQX-MC1991B01,2024-11-13,52.0
21FLCHCO_WQX-MC1991B02,2022-09-15,63.0
21FLCHCO_WQX-MC1991B02,2022-10-13,63.0
21FLCHCO_WQX-MC1991B02,2023-09-27,1616.0
21FLCHCO_WQX-MC1991B02,2024-08-22,528.0
21FLCHCO_WQX-MC1991B02,2024-09-25,52.0
21FLCHCO_WQX-MC1991B02,2024-10-24,41.0
21FLCHCO_WQX-MC1991B02,2024-11-13,73.0
21FLCHCO_WQX-MC204301,2022-09-15,20.0
21FLCHCO_WQX-MC204301,2022-10-13,10.0
21FLCHCO_WQX-MC204301,2023-09-27,30.0
21FLCHCO_WQX-MC204301,2024-07-22,31.0
21FLCHCO_WQX-MC204301,2024-08-22,1354.0
21FLCHCO_WQX-MC204301,2024-09-25,41.0
21FLCHCO_WQX-MC204301,2024-10-24,63.0
21FLCHCO_WQX-MC204301,2024-11-13,120.0
21FLCHCO_WQX-MC204303D,2022-07-12,512.0
21FLCHCO_WQX-MC204303D,2022-07-28,41.0
21FLCHCO_WQX-MC204303D,2022-08-10,73.0
21FLCHCO_WQX-MC204303D,2022-08-23,10.0
21FLCHCO_WQX-MC204303D,2022-09-15,20.0
21FLCHCO_WQX-MC204303D,2022-10-06,52.0
21FLCHCO_WQX-MC204303D,2022-11-07,41.0
21FLCHCO_WQX-MC204303D,2023-08-23,134.0
21FLCHCO_WQX-MC204303D,2023-09-27,52.0
21FLCHCO_WQX-MC204303D,2023-10-24,10.0
21FLCHCO_WQX-MC204303D,2023-11-16,20.0
21FLCHCO_WQX-MC204303D,2023-12-19,10.0
21FLCHCO_WQX-MC204303D,2024-01-18,323.0
21FLCHCO_WQX-MC204303D,2024-02-15,31.0
21FLCHCO_WQX-MC204303D,2024-03-26,161.0
21FLCHCO_WQX-MC204303D,2024-04-15,789.0
21FLCHCO_WQX-MC204303D,2024-05-21,75.0
21FLCHCO_WQX-MC204303D,2024-06-25,173.0
21FLCHCO_WQX-MC204303D,2024-07-15,231.0
21FLCHCO_WQX-MC204303D,2024-08-20,285.0
21FLCHCO_WQX-MC204303D,2024-09-23,171.0
21FLCHCO_WQX-MC204303D,2024-10-22,86.0
21FLCHCO_WQX-MC204303D,2024-11-11,175.0
21FLCHCO_WQX-MC204303D,2024-12-16,10.0
21FLCHCO_WQX-MC204303D,2025-01-13,10.0
21FLCHCO_WQX-MC204303D,2025-02-10,10.0
21FLCHCO_WQX-MC204303D,2025-03-17,30.0
21FLCHCO_WQX-MC204601,2022-09-16,62.0
21FLCHCO_WQX-MC204601,2022-10-13,73.0
21FLCHCO_WQX-MC204601,2024-08-26,464.0
21FLCHCO_WQX-MC204602,2022-07-11,169.0
21FLCHCO_WQX-MC204602,2022-08-02,155.0
21FLCHCO_WQX-MC204602,2022-08-10,173.0
21FLCHCO_WQX-MC204602,2022-08-23,282.0
21FLCHCO_WQX-MC204602,2022-09-15,389.0
21FLCHCO_WQX-MC204602,2022-10-06,52.0
21FLCHCO_WQX-MC204602,2022-11-07,96.0
21FLCHCO_WQX-MC204602,2022-12-13,41.0
21FLCHCO_WQX-MC204602,2023-01-23,20.0
21FLCHCO_WQX-MC204602,2023-02-16,20.0
21FLCHCO_WQX-MC204602,2023-03-20,20.0
21FLCHCO_WQX-MC204602,2023-04-20,52.0
21FLCHCO_WQX-MC204602,2023-05-15,63.0
21FLCHCO_WQX-MC204602,2023-06-14,295.0
21FLCHCO_WQX-MC204602,2023-07-13,52.0
21FLCHCO_WQX-MC204602,2023-08-22,213.0
21FLCHCO_WQX-MC204602,2023-09-21,2382.0
21FLCHCO_WQX-MC204602,2023-10-24,110.0
21FLCHCO_WQX-MC204602,2023-11-16,2613.0
21FLCHCO_WQX-MC204602,2023-12-19,1376.0
21FLCHCO_WQX-MC204602,2024-01-18,145.0
21FLCHCO_WQX-MC204602,2024-02-15,10.0
21FLCHCO_WQX-MC204602,2024-03-26,20.0
21FLCHCO_WQX-MC204602,2024-04-15,41.0
21FLCHCO_WQX-MC204602,2024-05-21,41.0
21FLCHCO_WQX-MC204602,2024-06-25,97.0
21FLCHCO_WQX-MC204602,2024-07-15,98.0
21FLCHCO_WQX-MC204602,2024-08-20,98.0
21FLCHCO_WQX-MC204602,2024-09-23,20.0
21FLCHCO_WQX-MC204602,2024-10-22,85.0
21FLCHCO_WQX-MC204602,2024-11-11,86.0
21FLCHCO_WQX-MC204602,2024-12-16,86.0
21FLCHCO_WQX-MC204602,2025-01-13,41.0
21FLCHCO_WQX-MC204602,2025-02-10,10.0
21FLCHCO_WQX-MC204602,2025-03-17,85.0
21FLCHCO_WQX-MC204603,2022-07-11,98.0
21FLCHCO_WQX-MC204603,2022-07-28,31.0
21FLCHCO_WQX-MC204603,2022-08-10,121.0
21FLCHCO_WQX-MC204603,2022-08-23,10.0
21FLCHCO_WQX-MC204603,2022-09-15,20.0
21FLCHCO_WQX-MC204603,2022-10-06,10.0
21FLCHCO_WQX-MC204603,2022-11-07,160.0
21FLCHCO_WQX-MC204603,2022-12-13,10.0
21FLCHCO_WQX-MC204603,2023-01-23,448.0
21FLCHCO_WQX-MC204603,2023-02-16,10.0
21FLCHCO_WQX-MC204603,2023-03-20,72.0
21FLCHCO_WQX-MC204603,2023-04-20,10.0
21FLCHCO_WQX-MC204603,2023-05-15,199.0
21FLCHCO_WQX-MC204603,2023-06-14,109.0
21FLCHCO_WQX-MC204603,2023-07-13,10.0
21FLCHCO_WQX-MC204603,2023-08-22,74.0
21FLCHCO_WQX-MC204603,2023-09-21,548.0
21FLCHCO_WQX-MC204603,2023-10-24,20.0
21FLCHCO_WQX-MC204603,2023-11-16,201.0
21FLCHCO_WQX-MC204603,2023-12-21,41.0
21FLCHCO_WQX-MC204603,2024-01-18,62.0
21FLCHCO_WQX-MC204603,2024-02-15,10.0
21FLCHCO_WQX-MC204603,2024-03-26,41.0
21FLCHCO_WQX-MC204603,2024-04-15,10.0
21FLCHCO_WQX-MC204603,2024-05-21,121.0
21FLCHCO_WQX-MC204603,2024-06-25,63.0
21FLCHCO_WQX-MC204603,2024-07-15,189.0
21FLCHCO_WQX-MC204603,2024-08-20,211.0
21FLCHCO_WQX-MC204603,2024-09-23,10.0
21FLCHCO_WQX-MC204603,2024-10-22,20.0
21FLCHCO_WQX-MC204603,2024-11-11,10.0
21FLCHCO_WQX-MC204603,2024-12-16,10.0
21FLCHCO_WQX-MC204603,2025-01-13,10.0
21FLCHCO_WQX-MC204603,2025-02-10,10.0
21FLCHCO_WQX-MC204603,2025-03-17,10.0
21FLCHCO_WQX-MC204604,2022-06-23,161.0
21FLCHCO_WQX-MC204604,2022-07-12,63.0
21FLCHCO_WQX-MC204604,2022-07-28,120.0
21FLCHCO_WQX-MC204604,2022-08-10,10.0
21FLCHCO_WQX-MC204604,2022-08-23,75.0
21FLCHCO_WQX-MC204604,2022-09-15,52.0
21FLCHCO_WQX-MC204604,2022-10-06,10.0
21FLCHCO_WQX-MC204604,2022-11-07,63.0
21FLCHCO_WQX-MC204604,2022-12-13,20.0
21FLCHCO_WQX-MC204604,2023-01-23,108.0
21FLCHCO_WQX-MC204604,2023-02-16,20.0
21FLCHCO_WQX-MC204604,2023-03-20,85.0
21FLCHCO_WQX-MC204604,2023-04-20,146.0
21FLCHCO_WQX-MC204604,2023-05-15,41.0
21FLCHCO_WQX-MC204604,2023-06-14,158.0
21FLCHCO_WQX-MC204604,2023-07-13,30.0
21FLCHCO_WQX-MC204604,2023-08-22,359.0
21FLCHCO_WQX-MC204604,2023-09-21,650.0
21FLCHCO_WQX-MC204604,2023-10-24,41.0
21FLCHCO_WQX-MC204604,2023-11-16,85.0
21FLCHCO_WQX-MC204604,2023-12-21,98.0
21FLCHCO_WQX-MC204604,2024-01-18,231.0
21FLCHCO_WQX-MC204604,2024-02-15,20.0
21FLCHCO_WQX-MC204604,2024-03-26,31.0
21FLCHCO_WQX-MC204604,2024-04-15,122.0
21FLCHCO_WQX-MC204604,2024-05-21,63.0
21FLCHCO_WQX-MC204604,2024-06-25,146.0
21FLCHCO_WQX-MC204604,2024-07-15,85.0
21FLCHCO_WQX-MC204604,2024-08-20,30.0
21FLCHCO_WQX-MC204604,2024-09-23,75.0
21FLCHCO_WQX-MC204604,2024-10-22,63.0
21FLCHCO_WQX-MC204604,2024-11-11,41.0
21FLCHCO_WQX-MC204604,2024-12-16,41.0
21FLCHCO_WQX-MC204604,2025-01-13,31.0
21FLCHCO_WQX-MC204604,2025-02-10,10.0
21FLCHCO_WQX-MC204604,2025-03-17,52.0
21FLCHCO_WQX-MC204605D,2022-06-23,52.0
21FLCHCO_WQX-MC204605D,2022-07-12,31.0
21FLCHCO_WQX-MC204605D,2022-07-28,10.0
21FLCHCO_WQX-MC204605D,2022-08-10,52.0
21FLCHCO_WQX-MC204605D,2022-08-23,30.0
21FLCHCO_WQX-MC204605D,2022-09-15,20.0
21FLCHCO_WQX-MC204605D,2022-10-06,20.0
21FLCHCO_WQX-MC204605D,2022-11-07,10.0
21FLCHCO_WQX-MC204605D,2022-12-13,10.0
21FLCHCO_WQX-MC204605D,2023-01-23,20.0
21FLCHCO_WQX-MC204605D,2023-02-16,10.0
21FLCHCO_WQX-MC204605D,2023-03-20,10.0
21FLCHCO_WQX-MC204605D,2023-04-20,10.0
21FLCHCO_WQX-MC204605D,2023-05-15,10.0
21FLCHCO_WQX-MC204605D,2023-06-14,10.0
21FLCHCO_WQX-MC204605D,2023-07-13,63.0
21FLCHCO_WQX-MC204605D,2023-08-23,10.0
21FLCHCO_WQX-MC204605D,2023-09-27,10.0
21FLCHCO_WQX-MC204605D,2023-10-24,20.0
21FLCHCO_WQX-MC204605D,2023-11-16,10.0
21FLCHCO_WQX-MC204605D,2023-12-19,10.0
21FLCHCO_WQX-MC204605D,2024-01-18,20.0
21FLCHCO_WQX-MC204605D,2024-02-15,41.0
21FLCHCO_WQX-MC204605D,2024-03-26,10.0
21FLCHCO_WQX-MC204605D,2024-04-15,10.0
21FLCHCO_WQX-MC204605D,2024-05-21,41.0
21FLCHCO_WQX-MC204605D,2024-06-25,20.0
21FLCHCO_WQX-MC204605D,2024-07-15,20.0
21FLCHCO_WQX-MC204605D,2024-08-20,10.0
21FLCHCO_WQX-MC204605D,2024-09-23,63.0
21FLCHCO_WQX-MC204605D,2024-10-22,10.0
21FLCHCO_WQX-MC204605D,2024-11-11,20.0
21FLCHCO_WQX-MC204605D,2024-12-16,10.0
21FLCHCO_WQX-MC204605D,2025-01-13,10.0
21FLCHCO_WQX-MC204605D,2025-02-10,10.0
21FLCHCO_WQX-MC204605D,2025-03-17,31.0
21FLCHCO_WQX-MC204701,2022-09-15,41.0
21FLCHCO_WQX-MC204701,2022-10-13,63.0
21FLCHCO_WQX-MC204701,2024-08-22,122.0
21FLCHCO_WQX-MC204701,2024-10-24,20.0
21FLCHCO_WQX-MC204702,2022-10-13,31.0
21FLCHCO_WQX-MC204703,2022-06-23,10.0
21FLCHCO_WQX-MC204703,2022-07-12,10.0
21FLCHCO_WQX-MC204703,2022-07-28,20.0
21FLCHCO_WQX-MC204703,2022-08-10,10.0
21FLCHCO_WQX-MC204703,2022-08-23,10.0
21FLCHCO_WQX-MC204703,2022-09-15,663.0
21FLCHCO_WQX-MC204703,2022-10-06,20.0
21FLCHCO_WQX-MC204703,2022-11-07,20.0
21FLCHCO_WQX-MC204703,2022-12-13,238.0
21FLCHCO_WQX-MC204703,2023-01-23,10.0
21FLCHCO_WQX-MC204703,2023-02-16,20.0
21FLCHCO_WQX-MC204703,2023-03-20,10.0
21FLCHCO_WQX-MC204703,2023-04-20,10.0
21FLCHCO_WQX-MC204703,2023-05-15,10.0
21FLCHCO_WQX-MC204703,2023-06-14,41.0
21FLCHCO_WQX-MC204703,2023-07-13,41.0
21FLCHCO_WQX-MC204703,2023-08-23,31.0
21FLCHCO_WQX-MC204703,2023-09-27,20.0
21FLCHCO_WQX-MC204703,2023-10-24,10.0
21FLCHCO_WQX-MC204703,2023-11-16,10.0
21FLCHCO_WQX-MC204703,2023-12-19,31.0
21FLCHCO_WQX-MC204703,2024-01-18,97.0
21FLCHCO_WQX-MC204703,2024-02-15,10.0
21FLCHCO_WQX-MC204703,2024-03-26,10.0
21FLCHCO_WQX-MC204703,2024-04-15,20.0
21FLCHCO_WQX-MC204703,2024-05-21,20.0
21FLCHCO_WQX-MC204703,2024-06-25,20.0
21FLCHCO_WQX-MC204703,2024-07-15,10.0
21FLCHCO_WQX-MC204703,2024-08-20,10.0
21FLCHCO_WQX-MC204703,2024-09-23,31.0
21FLCHCO_WQX-MC204703,2024-10-22,52.0
21FLCHCO_WQX-MC204703,2024-11-11,10.0
21FLCHCO_WQX-MC204703,2024-12-16,41.0
21FLCHCO_WQX-MC204703,2025-01-13,933.0
21FLCHCO_WQX-MC204703,2025-02-10,231.0
21FLCHCO_WQX-MC204703,2025-03-17,10.0
21FLCHCO_WQX-MC204704D,2022-06-23,31.0
21FLCHCO_WQX-MC204704D,2022-07-12,20.0
21FLCHCO_WQX-MC204704D,2022-07-28,41.0
21FLCHCO_WQX-MC204704D,2022-08-10,10.0
21FLCHCO_WQX-MC204704D,2022-08-23,31.0
21FLCHCO_WQX-MC204704D,2022-09-15,355.0
21FLCHCO_WQX-MC204704D,2022-10-06,31.0
21FLCHCO_WQX-MC204704D,2022-11-07,63.0
21FLCHCO_WQX-MC204704D,2022-12-13,20.0
21FLCHCO_WQX-MC204704D,2023-01-23,10.0
21FLCHCO_WQX-MC204704D,2023-02-16,134.0
21FLCHCO_WQX-MC204704D,2023-03-20,61.0
21FLCHCO_WQX-MC204704D,2023-04-20,134.0
21FLCHCO_WQX-MC204704D,2023-05-15,279.0
21FLCHCO_WQX-MC204704D,2023-06-14,262.0
21FLCHCO_WQX-MC204704D,2023-07-13,63.0
21FLCHCO_WQX-MC204704D,2023-08-23,20.0
21FLCHCO_WQX-MC204704D,2023-09-27,98.0
21FLCHCO_WQX-MC204704D,2023-10-24,41.0
21FLCHCO_WQX-MC204704D,2023-11-16,121.0
21FLCHCO_WQX-MC204704D,2023-12-19,41.0
21FLCHCO_WQX-MC204704D,2024-01-18,96.0
21FLCHCO_WQX-MC204704D,2024-02-15,41.0
21FLCHCO_WQX-MC204704D,2024-03-26,31.0
21FLCHCO_WQX-MC204704D,2024-04-15,10.0
21FLCHCO_WQX-MC204704D,2024-05-21,41.0
21FLCHCO_WQX-MC204704D,2024-06-25,52.0
21FLCHCO_WQX-MC204704D,2024-07-15,41.0
21FLCHCO_WQX-MC204704D,2024-08-20,20.0
21FLCHCO_WQX-MC204704D,2024-09-23,10.0
21FLCHCO_WQX-MC204704D,2024-10-22,10.0
21FLCHCO_WQX-MC204704D,2024-11-11,41.0
21FLCHCO_WQX-MC204704D,2024-12-16,52.0
21FLCHCO_WQX-MC204704D,2025-01-13,10.0
21FLCHCO_WQX-MC204704D,2025-02-10,355.0
21FLCHCO_WQX-MC204704D,2025-03-17,74.0
21FLCHCO_WQX-MC204704U,2022-08-10,20.0
21FLCHCO_WQX-MC204704U,2022-08-23,20.0
21FLCHCO_WQX-MC204704U,2022-09-15,41.0
21FLCHCO_WQX-MC204704U,2022-11-07,110.0
21FLCHCO_WQX-MC204704U,2022-12-13,75.0
21FLCHCO_WQX-MC204704U,2023-01-23,435.0
21FLCHCO_WQX-MC204704U,2023-02-16,121.0
21FLCHCO_WQX-MC204704U,2023-03-20,120.0
21FLCHCO_WQX-MC204704U,2023-04-20,195.0
21FLCHCO_WQX-MC204704U,2023-05-15,373.0
21FLCHCO_WQX-MC204704U,2023-06-14,75.0
21FLCHCO_WQX-MC204704U,2023-07-13,31.0
21FLCHCO_WQX-MC204704U,2023-08-23,30.0
21FLCHCO_WQX-MC204704U,2023-09-27,52.0
21FLCHCO_WQX-MC204704U,2023-10-24,31.0
21FLCHCO_WQX-MC204704U,2023-11-16,171.0
21FLCHCO_WQX-MC204704U,2023-12-19,52.0
21FLCHCO_WQX-MC204704U,2024-01-18,1132.0
21FLCHCO_WQX-MC204704U,2024-02-15,10.0
21FLCHCO_WQX-MC204704U,2024-03-26,41.0
21FLCHCO_WQX-MC204704U,2024-04-15,52.0
21FLCHCO_WQX-MC204704U,2024-05-21,20.0
21FLCHCO_WQX-MC204704U,2024-06-25,41.0
21FLCHCO_WQX-MC204704U,2024-07-15,10.0
21FLCHCO_WQX-MC204704U,2024-08-20,30.0
21FLCHCO_WQX-MC204704U,2024-09-23,20.0
21FLCHCO_WQX-MC204704U,2024-10-22,10.0
21FLCHCO_WQX-MC204704U,2024-11-11,20.0
21FLCHCO_WQX-MC204704U,2024-12-16,10.0
21FLCHCO_WQX-MC204704U,2025-01-13,41.0
21FLCHCO_WQX-MC204704U,2025-02-10,75.0
21FLCHCO_WQX-MC204704U,2025-03-17,121.0
21FLCHCO_WQX-MC2048A01,2022-07-19,41.0
21FLCHCO_WQX-MC2048A01,2022-09-15,31.0
21FLCHCO_WQX-MC2048A01,2022-10-06,10.0
21FLCHCO_WQX-MC2048A01,2024-08-22,327.0
21FLCHCO_WQX-MC2048A02,2022-09-15,10.0
21FLCHCO_WQX-MC2048A02,2022-10-06,41.0
21FLCHCO_WQX-MC2048A02,2023-09-28,41.0
21FLCHCO_WQX-MC2048A02,2024-08-22,121.0
21FLCHCO_WQX-MC2048A02,2024-09-25,10.0
21FLCHCO_WQX-MC2048A03,2022-07-11,10.0
21FLCHCO_WQX-MC2048A03,2022-07-28,10.0
21FLCHCO_WQX-MC2048A03,2022-08-18,10.0
21FLCHCO_WQX-MC2048A03,2022-08-25,10.0
21FLCHCO_WQX-MC2048A03,2022-09-15,10.0
21FLCHCO_WQX-MC2048A03,2022-11-21,1081.0
21FLCHCO_WQX-MC2048A03,2022-12-13,10.0
21FLCHCO_WQX-MC2048A03,2023-01-17,10.0
21FLCHCO_WQX-MC2048A03,2023-02-14,10.0
21FLCHCO_WQX-MC2048A03,2023-03-21,10.0
21FLCHCO_WQX-MC2048A03,2023-04-26,10.0
21FLCHCO_WQX-MC2048A03,2023-05-22,20.0
21FLCHCO_WQX-MC2048A03,2023-06-15,10.0
21FLCHCO_WQX-MC2048A03,2023-07-20,20.0
21FLCHCO_WQX-MC2048A03,2023-08-22,10.0
21FLCHCO_WQX-MC2048A03,2023-09-28,52.0
21FLCHCO_WQX-MC2048A03,2023-10-24,10.0
21FLCHCO_WQX-MC2048A03,2023-11-28,10.0
21FLCHCO_WQX-MC2048A03,2023-12-21,10.0
21FLCHCO_WQX-MC2048A03,2024-01-24,10.0
21FLCHCO_WQX-MC2048A03,2024-02-27,10.0
21FLCHCO_WQX-MC2048A03,2024-03-28,10.0
21FLCHCO_WQX-MC2048A03,2024-04-23,20.0
21FLCHCO_WQX-MC2048A03,2024-05-30,85.0
21FLCHCO_WQX-MC2048A03,2024-06-26,96.0
21FLCHCO_WQX-MC2048A03,2024-07-22,10.0
21FLCHCO_WQX-MC2048A03,2024-08-22,86.0
21FLCHCO_WQX-MC2048A03,2024-09-25,10.0
21FLCHCO_WQX-MC2048A03,2024-10-24,63.0
21FLCHCO_WQX-MC2048A03,2024-11-13,20.0
21FLCHCO_WQX-MC2048A03,2024-12-19,75.0
21FLCHCO_WQX-MC2048A03,2025-01-15,20.0
21FLCHCO_WQX-MC2048A03,2025-02-12,10.0
21FLCHCO_WQX-MC2048A03,2025-03-19,41.0
21FLCHCO_WQX-MC2048A04D,2022-06-23,10.0
21FLCHCO_WQX-MC2048A04D,2022-07-12,10.0
21FLCHCO_WQX-MC2048A04D,2022-07-28,10.0
21FLCHCO_WQX-MC2048A04D,2022-08-10,10.0
21FLCHCO_WQX-MC2048A04D,2022-08-23,20.0
21FLCHCO_WQX-MC2048A04D,2022-09-16,31.0
21FLCHCO_WQX-MC2048A04D,2022-10-06,10.0
21FLCHCO_WQX-MC2048A04D,2022-11-07,10.0
21FLCHCO_WQX-MC2048A04D,2022-12-13,10.0
21FLCHCO_WQX-MC2048A04D,2023-01-23,10.0
21FLCHCO_WQX-MC2048A04D,2023-02-16,10.0
21FLCHCO_WQX-MC2048A04D,2023-03-20,10.0
21FLCHCO_WQX-MC2048A04D,2023-04-20,10.0
21FLCHCO_WQX-MC2048A04D,2023-05-15,10.0
21FLCHCO_WQX-MC2048A04D,2023-06-14,41.0
21FLCHCO_WQX-MC2048A04D,2023-07-13,41.0
21FLCHCO_WQX-MC2048A04D,2023-08-23,41.0
21FLCHCO_WQX-MC2048A04D,2023-09-27,10.0
21FLCHCO_WQX-MC2048A04D,2023-10-24,52.0
21FLCHCO_WQX-MC2048A04D,2023-11-16,10.0
21FLCHCO_WQX-MC2048A04D,2023-12-19,10.0
21FLCHCO_WQX-MC2048A04D,2024-01-18,31.0
21FLCHCO_WQX-MC2048A04D,2024-02-15,10.0
21FLCHCO_WQX-MC2048A04D,2024-03-26,10.0
21FLCHCO_WQX-MC2048A04D,2024-04-15,10.0
21FLCHCO_WQX-MC2048A04D,2024-05-21,10.0
21FLCHCO_WQX-MC2048A04D,2024-06-25,31.0
21FLCHCO_WQX-MC2048A04D,2024-07-15,10.0
21FLCHCO_WQX-MC2048A04D,2024-08-20,62.0
21FLCHCO_WQX-MC2048A04D,2024-09-23,10.0
21FLCHCO_WQX-MC2048A04D,2024-10-22,20.0
21FLCHCO_WQX-MC2048A04D,2024-11-11,10.0
21FLCHCO_WQX-MC2048A04D,2024-12-16,20.0
21FLCHCO_WQX-MC2048A04D,2025-01-13,20.0
21FLCHCO_WQX-MC2048A04D,2025-02-10,10.0
21FLCHCO_WQX-MC2048A04D,2025-03-17,52.0
21FLCHCO_WQX-MC2048B01,2022-07-20,576.0
21FLCHCO_WQX-MC2048B01,2022-08-25,72.0
21FLCHCO_WQX-MC2048B01,2022-09-15,20.0
21FLCHCO_WQX-MC2048B01,2022-10-13,85.0
21FLCHCO_WQX-MC2048B01,2023-09-21,233.0
21FLCHCO_WQX-MC2048B01,2024-08-22,530.0
21FLCHCO_WQX-MC2048B01,2024-09-25,20.0
21FLCHCO_WQX-MC2048B01,2024-10-24,98.0
21FLCHCO_WQX-MC2048B02,2022-07-11,10.0
21FLCHCO_WQX-MC2048B02,2022-07-28,10.0
21FLCHCO_WQX-MC2048B02,2022-08-18,10.0
21FLCHCO_WQX-MC2048B02,2022-08-25,10.0
21FLCHCO_WQX-MC2048B02,2022-09-15,10.0
21FLCHCO_WQX-MC2048B02,2023-03-21,10.0
21FLCHCO_WQX-MC2048B02,2023-04-26,52.0
21FLCHCO_WQX-MC2048B02,2023-05-22,10.0
21FLCHCO_WQX-MC2048B02,2023-06-15,10.0
21FLCHCO_WQX-MC2048B02,2023-07-20,10.0
21FLCHCO_WQX-MC2048B02,2023-09-28,10.0
21FLCHCO_WQX-MC2048B02,2023-10-24,10.0
21FLCHCO_WQX-MC2048B02,2024-01-24,63.0
21FLCHCO_WQX-MC2048B02,2024-02-27,75.0
21FLCHCO_WQX-MC2048B02,2024-03-28,591.0
21FLCHCO_WQX-MC2048B02,2024-04-23,259.0
21FLCHCO_WQX-MC2048B02,2024-05-30,20.0
21FLCHCO_WQX-MC2048B02,2024-06-26,52.0
21FLCHCO_WQX-MC2048B02,2024-07-22,20.0
21FLCHCO_WQX-MC2048B02,2024-08-22,30.0
21FLCHCO_WQX-MC2048B02,2024-09-25,10.0
21FLCHCO_WQX-MC2048B02,2024-10-24,10.0
21FLCHCO_WQX-MC2048B02,2024-11-13,10.0
21FLCHCO_WQX-MC2048B02,2024-12-19,355.0
21FLCHCO_WQX-MC2048B02,2025-01-15,31.0
21FLCHCO_WQX-MC2048B02,2025-02-12,41.0
21FLCHCO_WQX-MC2048B02,2025-03-19,85.0
21FLCHCO_WQX-MC205301,2022-10-13,288.0
21FLCHCO_WQX-MC2056E01,2022-09-02,63.0
21FLCHCO_WQX-MC2056E01,2022-09-16,31.0
21FLCHCO_WQX-MC2056E01,2022-10-13,20.0
21FLCHCO_WQX-MC2056E01,2024-08-26,1565.0
21FLCHCO_WQX-MC2056E01,2024-09-23,121.0
21FLCHCO_WQX-MC2056E01,2024-10-23,52.0
21FLCHCO_WQX-MC2056E02,2022-09-16,110.0
21FLCHCO_WQX-MC2056E03,2022-07-20,122.0
21FLCHCO_WQX-MC2056E03,2022-08-03,197.0
21FLCHCO_WQX-MC2056E03,2022-08-16,10.0
21FLCHCO_WQX-MC2056E03,2022-09-01,110.0
21FLCHCO_WQX-MC2056E03,2022-09-13,98.0
21FLCHCO_WQX-MC2056E03,2022-10-13,1223.0
21FLCHCO_WQX-MC2056E03,2022-11-14,75.0
21FLCHCO_WQX-MC2056E03,2023-01-26,134.0
21FLCHCO_WQX-MC2056E03,2023-10-18,355.0
21FLCHCO_WQX-MC2056E03,2024-08-26,146.0
21FLCHCO_WQX-MC2056E03,2024-09-23,160.0
21FLCHCO_WQX-MC2056E03,2024-10-23,158.0
21FLCHCO_WQX-MC2056E04,2022-07-20,109.0
21FLCHCO_WQX-MC2056E04,2022-08-03,63.0
21FLCHCO_WQX-MC2056E04,2022-08-16,85.0
21FLCHCO_WQX-MC2056E04,2022-09-01,309.0
21FLCHCO_WQX-MC2056E04,2022-09-13,41.0
